FIPS,PovertyRate,MedianFamilyIncome,TractBlack,TractHispanic,lasnap1,lasnap10,lahunv1,lahunv10,TractPop,Food Insecurity Rate,County,Avg w Mortage,Avg w/o Mortage,Regions,State,Subregions,Income_Group,LogIncome,LogPop,LogMortgage,Insecurity_Groups
27057,0.125853632,56686.42662,0.002349716,0.016007441,0.026170513,0.006366461,0.006953713,0.001655347,20428,0.104,"Hubbard County, Minnesota",174300,431,Midwest, Minnesota,West North Central Division,Middle,10.94529007,9.924661788,12.06853323,Average
27059,0.071522186,68424.56611,0.006478739,0.015390311,0.020905405,0.000694133,0.007675394,0.000266409,37816,0.083,"Isanti County, Minnesota",164900,448,Midwest, Minnesota,West North Central Division,Middle,11.13348719,10.54048757,12.01309451,Low
27061,0.131411714,56159.63199,0.003195881,0.009254738,0.033837478,0.005194061,0.010784917,0.002737433,45058,0.114,"Itasca County, Minnesota",155500,407,Midwest, Minnesota,West North Central Division,Middle,10.93595349,10.71570583,11.95440101,Average
27063,0.111538379,62795.34444,0.004578219,0.026982272,0.013557238,0.004157466,0.00704231,0.002717757,10266,0.093,"Jackson County, Minnesota",104100,393,Midwest, Minnesota,West North Central Division,Middle,11.04763622,9.236592743,11.55310725,Average
27065,0.148313936,54461.75971,0.003386908,0.013178151,0.03459727,0.00286502,0.014213246,0.001332661,16239,0.115,"Kanabec County, Minnesota",137300,435,Midwest, Minnesota,West North Central Division,Middle,10.90525408,9.695171035,11.82992359,Average
27067,0.133316532,63771.36713,0.023296006,0.111508322,0.01949694,0.00192257,0.010751126,0.000754815,42239,0.085,"Kandiyohi County, Minnesota",160800,470,Midwest, Minnesota,West North Central Division,Middle,11.06305958,10.65109924,11.98791664,Low
27069,0.102641696,65190.72166,0.00241652,0.015158172,0.024555229,0.017626432,0.01975042,0.011219568,4552,0.094,"Kittson County, Minnesota",72600,380,Midwest, Minnesota,West North Central Division,Middle,11.08507243,8.423321976,11.1927202,Average
27071,0.159855984,58237.90729,0.005859815,0.011043498,0.035040548,0.009168165,0.017517665,0.004357186,13311,0.13,"Koochiching County, Minnesota",101400,348,Midwest, Minnesota,West North Central Division,Middle,10.97229175,9.49634604,11.52682837,Above Average
27073,0.082755614,61304.96267,0.00234192,0.014878082,0.01663956,0.003622329,0.005376639,0.001454356,7259,0.086,"Lac qui Parle County, Minnesota",83000,379,Midwest, Minnesota,West North Central Division,Middle,11.02361608,8.889997357,11.32659589,Low
27075,0.137111909,60828.03405,0.001472483,0.007362415,0.008467425,0.000932206,0.007108077,0.000750776,10866,0.103,"Lake County, Minnesota",157700,385,Midwest, Minnesota,West North Central Division,Middle,11.01580605,9.293393927,11.96844977,Average
27077,0.07193152,55435.36366,0.003461063,0.008652658,0.016161925,0.003857172,0.008022297,0.002180618,4045,0.089,"Lake of the Woods County, Minnesota",117000,470,Midwest, Minnesota,West North Central Division,Middle,10.922973,8.305236829,11.66992921,Low
27079,0.091003646,71131.55658,0.003393134,0.052124319,0.011699304,0,0.004181464,0,27703,0.081,"Le Sueur County, Minnesota",176500,449,Midwest, Minnesota,West North Central Division,Middle,11.17228635,10.22929599,12.08107616,Low
27081,0.096551221,63108.65061,0.001356852,0.012211669,0.012685574,0.002051825,0.00909635,0.001453333,5896,0.087,"Lincoln County, Minnesota",92500,392,Midwest, Minnesota,West North Central Division,Middle,11.05261313,8.682029434,11.43496392,Low
27083,0.143249797,68386.55022,0.022701783,0.059597014,0.01320055,0.004376127,0.007355447,0.003068012,25857,0.102,"Lyon County, Minnesota",133700,451,Midwest, Minnesota,West North Central Division,Middle,11.13293145,10.16033664,11.80335376,Average
27085,0.078251344,68141.7548,0.005429593,0.049412022,0.014312682,2.94E-05,0.007608777,5.27E-05,36651,0.082,"McLeod County, Minnesota",148300,459,Midwest, Minnesota,West North Central Division,Middle,11.12934544,10.50919599,11.90699253,Low
27087,0.266938112,44537.87512,0.002032145,0.018289304,0.053684055,0.024936848,0.02762529,0.012343459,5413,0.14,"Mahnomen County, Minnesota",97300,407,Midwest, Minnesota,West North Central Division,Middle,10.70409523,8.596558747,11.48555427,Above Average
27089,0.077181799,67428.46287,0.002754529,0.035702935,0.019371463,0.014218061,0.014167613,0.008894694,9439,0.094,"Marshall County, Minnesota",93500,434,Midwest, Minnesota,West North Central Division,Middle,11.11882251,9.152605321,11.44571672,Average
27091,0.105545106,63392.88229,0.003071017,0.035700576,0.023757908,0.005057823,0.017439081,0.003300716,20840,0.096,"Martin County, Minnesota",105400,390,Midwest, Minnesota,West North Central Division,Middle,11.05710687,9.944629496,11.56551792,Average
27093,0.102669056,64973.65824,0.003304721,0.032918455,0.019707454,0.002499143,0.010558768,0.00176861,23300,0.087,"Meeker County, Minnesota",157200,462,Midwest, Minnesota,West North Central Division,Middle,11.08173721,10.05620864,11.96527416,Low
27095,0.128982105,58020.92022,0.003716902,0.014446105,0.020343369,0.000315483,0.009138366,0.000155923,26097,0.112,"Mille Lacs County, Minnesota",140900,449,Midwest, Minnesota,West North Central Division,Middle,10.96855892,10.16957564,11.8558057,Average
27097,0.120797759,61391.38921,0.003946021,0.012109163,0.022987445,0.003218832,0.012290588,0.001353726,33198,0.102,"Morrison County, Minnesota",153300,412,Midwest, Minnesota,West North Central Division,Middle,11.02502486,10.41024491,11.94015206,Average
27099,0.148811991,62282.16099,0.020887062,0.105660955,0.015999461,0.00229741,0.007053656,0.001337792,39163,0.09,"Mower County, Minnesota",111700,371,Midwest, Minnesota,West North Central Division,Middle,11.03943032,10.5754877,11.62357199,Average
27101,0.100177077,67487.12665,0.00286533,0.02773639,0.012307385,0.002605435,0.005070088,0.000942861,8725,0.086,"Murray County, Minnesota",98600,397,Midwest, Minnesota,West North Central Division,Middle,11.11969214,9.073947747,11.49882654,Low
27103,0.115225563,73188.58465,0.020380725,0.037461423,0.017215813,2.11E-05,0.011512821,3.82E-05,32727,0.092,"Nicollet County, Minnesota",170400,458,Midwest, Minnesota,West North Central Division,Middle,11.20079474,10.3959557,12.04590389,Average
27105,0.159584058,58921.88315,0.034755356,0.225465432,0.016323367,0.004210048,0.007694933,0.003196347,21378,0.065,"Nobles County, Minnesota",106900,407,Midwest, Minnesota,West North Central Division,Middle,10.98396783,9.970117635,11.5796491,Low
27107,0.130309107,59322.2176,0.001897256,0.04028021,0.015782462,0.007671279,0.006023008,0.004205605,6852,0.095,"Norman County, Minnesota",83200,414,Midwest, Minnesota,West North Central Division,Middle,10.99073918,8.832295859,11.32900263,Average
27109,0.087967022,85453.18229,0.04762631,0.042156564,0.008177979,3.07E-07,0.005194345,2.05E-07,144248,0.087,"Olmsted County, Minnesota",173000,484,Midwest, Minnesota,West North Central Division,Middle,11.35572393,11.87928932,12.06104687,Low
27111,0.110822575,62831.9558,0.00750397,0.026002129,0.018196297,0.003332708,0.010558922,0.002204576,57303,0.091,"Otter Tail County, Minnesota",164900,414,Midwest, Minnesota,West North Central Division,Middle,11.04821907,10.95610826,12.01309451,Average
27113,0.089341924,63638.15657,0.013783202,0.027279253,0.013447487,0.002762601,0.008610837,0.000897065,13930,0.1,"Pennington County, Minnesota",115200,385,Midwest, Minnesota,West North Central Division,Middle,11.06096852,9.541800067,11.65442503,Average
27115,0.15249116,54201.44242,0.020067227,0.024302521,0.034213218,0.004321958,0.012124465,0.001798822,29750,0.112,"Pine County, Minnesota",141200,414,Midwest, Minnesota,West North Central Division,Middle,10.9004628,10.30058441,11.8579326,Average
27117,0.117730721,57643.6981,0.005835765,0.036994581,0.014263123,0.00693421,0.009432137,0.00491592,9596,0.095,"Pipestone County, Minnesota",92300,371,Midwest, Minnesota,West North Central Division,Middle,10.96203621,9.169101624,11.43279942,Average
27119,0.132350127,67641.30671,0.008544304,0.05443038,0.021264341,0.007490717,0.009873491,0.002897266,31600,0.099,"Polk County, Minnesota",136700,454,Midwest, Minnesota,West North Central Division,Middle,11.12197412,10.3609124,11.82554402,Average
27121,0.096190177,65092.03302,0.003456116,0.008640291,0.014241948,0.002448327,0.007786794,0.001070934,10995,0.086,"Pope County, Minnesota",150900,447,Midwest, Minnesota,West North Central Division,Middle,11.08355744,9.305195903,11.92437264,Low
27123,0.167733945,73942.68691,0.11043174,0.071726565,0.00624299,0,0.005973188,0,508640,0.127,"Ramsey County, Minnesota",193700,528,Midwest, Minnesota,West North Central Division,Middle,11.21104557,13.13949578,12.17406585,Above Average
27125,0.117384935,62146.98337,0.001956469,0.024700416,0.046165825,0.045689999,0.032606083,0.032277529,4089,0.096,"Red Lake County, Minnesota",97800,412,Midwest, Minnesota,West North Central Division,Middle,11.03725756,8.31605572,11.49067986,Average
27127,0.105875522,62880.43016,0.004670278,0.020860577,0.022694295,0.012402478,0.012136913,0.004483198,16059,0.095,"Redwood County, Minnesota",92600,418,Midwest, Minnesota,West North Central Division,Middle,11.04899027,9.684024719,11.43604442,Average
27129,0.120269485,62477.64908,0.002797203,0.066497139,0.022145611,0.00934595,0.012683791,0.008149413,15730,0.086,"Renville County, Minnesota",95700,405,Midwest, Minnesota,West North Central Division,Middle,11.04256416,9.663324996,11.46897358,Low
27131,0.118526628,72646.39718,0.032303327,0.079854074,0.008694497,0,0.007367477,0,64142,0.088,"Rice County, Minnesota",185200,479,Midwest, Minnesota,West North Central Division,Middle,11.19335908,11.06885465,12.1291916,Low
27133,0.133421493,61312.82833,0.006090637,0.020336533,0.017509071,0.001343131,0.00760341,0.000537751,9687,0.088,"Rock County, Minnesota",128300,419,Midwest, Minnesota,West North Central Division,Middle,11.02374437,9.178540059,11.76212655,Low
27135,0.102673236,61781.40438,0.002495361,0.0074221,0.018082853,0.005669781,0.010779054,0.004463452,15629,0.095,"Roseau County, Minnesota",113200,450,Midwest, Minnesota,West North Central Division,Middle,11.0313577,9.656883442,11.63691144,Average
27137,0.174164694,64572.5551,0.013679542,0.012031405,0.022286383,0.001623779,0.014565608,0.000893328,200226,0.121,"St. Louis County, Minnesota",139900,417,Midwest, Minnesota,West North Central Division,Middle,11.07554476,12.20720201,11.84868316,Above Average
27139,0.057080668,98978.87619,0.025983622,0.044416908,0.00590013,0,0.005015664,0,129928,0.063,"Scott County, Minnesota",247600,530,Midwest, Minnesota,West North Central Division,Middle,11.50266173,11.77473573,12.41956982,Low
27141,0.081192872,79475.67046,0.019084961,0.021932451,0.013016391,3.70E-06,0.005310412,1.05E-06,88499,0.081,"Sherburne County, Minnesota",190600,490,Midwest, Minnesota,West North Central Division,Middle,11.28320622,11.39074653,12.15793227,Low
27143,0.108259622,67522.1948,0.003152502,0.07211349,0.016164753,0.000398675,0.007045417,0.000200566,15226,0.08,"Sibley County, Minnesota",131300,448,Midwest, Minnesota,West North Central Division,Middle,11.12021163,9.630759772,11.78524006,Low
27145,0.144485748,68862.48013,0.030920991,0.027814288,0.011090723,0.000603041,0.007178947,0.000396446,150642,0.107,"Stearns County, Minnesota",166400,455,Midwest, Minnesota,West North Central Division,Middle,11.13986675,11.92266144,12.02214981,Average
27147,0.110200459,70234.29678,0.027695757,0.062390639,0.01655211,9.77E-06,0.005744739,1.93E-06,36576,0.082,"Steele County, Minnesota",150500,438,Midwest, Minnesota,West North Central Division,Middle,11.15959203,10.50714757,11.92171836,Low
27149,0.170283159,71886.69648,0.007814107,0.034649393,0.012937063,0.002835554,0.005811792,0.000957117,9726,0.112,"Stevens County, Minnesota",131500,432,Midwest, Minnesota,West North Central Division,Middle,11.1828465,9.182557991,11.78676213,Average
27151,0.103378923,66102.70071,0.005008689,0.035776347,0.014989109,0.007890915,0.004809561,0.002087929,9783,0.11,"Swift County, Minnesota",92400,400,Midwest, Minnesota,West North Central Division,Middle,11.09896488,9.188401464,11.43388226,Average
27153,0.160472786,55630.66182,0.003775859,0.051737297,0.027454828,0.009233734,0.015894319,0.005896196,24895,0.095,"Todd County, Minnesota",131400,418,Midwest, Minnesota,West North Central Division,Middle,10.9264898,10.12242226,11.78600139,Average
27155,0.092863406,63633.77291,0.003653738,0.014052839,0.023998604,0.015998102,0.005617253,0.004289604,3558,0.091,"Traverse County, Minnesota",70900,413,Midwest, Minnesota,West North Central Division,Middle,11.06089963,8.176953868,11.16902571,Average
27157,0.075524405,69922.91498,0.003690718,0.027311312,0.009485807,0.000914565,0.006280864,0.000441218,21676,0.077,"Wabasha County, Minnesota",159500,457,Midwest, Minnesota,West North Central Division,Middle,11.1551487,9.983960937,11.9797992,Low
27159,0.171412411,51155.53587,0.008018493,0.012714007,0.040656442,0.003745391,0.014488533,0.001113944,13843,0.121,"Wadena County, Minnesota",114300,389,Midwest, Minnesota,West North Central Division,Middle,10.84262599,9.535534969,11.64658185,Above Average
27161,0.102389946,66266.0439,0.01985786,0.051473662,0.015286413,0.002829298,0.008415111,0.001288841,19136,0.086,"Waseca County, Minnesota",141800,420,Midwest, Minnesota,West North Central Division,Middle,11.10143289,9.859326657,11.86217289,Low
27163,0.05669834,98025.37434,0.036025632,0.034127557,0.00959042,0,0.005530272,0,238136,0.07,"Washington County, Minnesota",243600,534,Midwest, Minnesota,West North Central Division,Middle,11.49298165,12.38059722,12.40328281,Low
27165,0.098727054,61623.29569,0.007314245,0.208545179,0.00925089,0.001117765,0.003004631,0.000461583,11211,0.062,"Watonwan County, Minnesota",93400,386,Midwest, Minnesota,West North Central Division,Middle,11.02879525,9.324650718,11.44464662,Low
27167,0.091277372,64524.34398,0.002281022,0.019768856,0.012679796,0.006656352,0.00486333,0.002705868,6576,0.09,"Wilkin County, Minnesota",114800,384,Midwest, Minnesota,West North Central Division,Middle,11.07479786,8.791181937,11.65094676,Average
27169,0.161761198,68541.81221,0.012630924,0.024173646,0.010208129,0.000535163,0.006973492,0.000247664,51461,0.107,"Winona County, Minnesota",153900,405,Midwest, Minnesota,West North Central Division,Middle,11.13519924,10.84857952,11.94405832,Average
27171,0.063444699,83546.79896,0.010649559,0.024474739,0.01285954,0,0.005124207,0,124700,0.072,"Wright County, Minnesota",193100,479,Midwest, Minnesota,West North Central Division,Middle,11.33316222,11.73366613,12.17096347,Low
27173,0.13162876,61672.84192,0.001532861,0.038034106,0.012859246,0.005507971,0.006509768,0.00472679,10438,0.09,"Yellow Medicine County, Minnesota",96800,391,Midwest, Minnesota,West North Central Division,Middle,11.02959895,9.253208272,11.48040227,Average
28001,0.29261594,39132.25814,0.535250952,0.06656965,0.031649008,0.000954716,0.01891764,0.000600545,32297,0.249,"Adams County, Mississippi",85600,305,South, Mississippi,East South Central Division,Low,10.57470242,10.38272963,11.35744056,Extreme
